,Blue Top,Blue Jungle,Blue Mid,Blue Carry,Blue Support,Red Top,Red Jungle,Red Mid,Red Carry,Red Support,Outcome
2726,"['Raichu InComing', 'Sett']","['Rextadark', 'Viego']","['Poulaito', 'Veigar']","['kownatka', 'Kaisa']","['chantanou', 'Nautilus']","['1493151988', 'Renekton']","['BananenEis OTP', 'Hecarim']","['MarchMallows', 'Syndra']","['Forangon', 'Samira']","['Yaelmon', 'Shaco']",Victoire des Bleus
2727,"['Raichu InComing', 'Yone']","['T1 JUGKING', 'Elise']","['KC Lesage', 'Viktor']","['LMS Mario29c', 'Tristana']","['cursed acc x', 'Lulu']","['HOΜO', 'Renekton']","['l WILL GAP', 'Hecarim']","['TSS X IRay', 'Zoe']","['Rozeal', 'Samira']","['Shocksnock', 'Rell']",Victoire des Bleus
2728,"['JΑZ', 'Ornn']","['sylk3y', 'Rammus']","['I Press R gg ', 'Malzahar']","['Floyd das Babes', 'Vayne']","['LuisaYhEEAA', 'Lulu']","['Raichu InComing', 'Olaf']","['T1 JUGKING', 'LeeSin']","['KC Lesage', 'Viktor']","['LegitLucky', 'Sivir']","['cursed acc x', 'Nami']",Victoire des Rouges
2729,"['Raichu InComing', 'Garen']","['Wacym', 'Graves']","['Arkance', 'Zilean']","['aeym', 'Syndra']","['chantanou', 'Blitzcrank']","['uplemmag', 'Nasus']","['N7766 8844', 'Khazix']","['Hui Alx', 'Leblanc']","['LoLRising', 'Caitlyn']","['NRG GRANDMA JOJO', 'Swain']",Victoire des Rouges
2730,"['Lo Fang', 'Cassiopeia']","['Overcome5', 'Khazix']","['Raichu InComing', 'Garen']","['tzoljgqb', 'Kaisa']","['chantanou', 'Twitch']","['Kapliczan potasu', 'Kayle']","['BananenEis OTP', 'Volibear']","['Zoedophile', 'Yasuo']","['MarnoTrawcaTlenu', 'Caitlyn']","['milenka', 'Karma']",Victoire des Rouges
2731,"['Orkmagni', 'Vayne']","['L9 DARKGORMIT', 'Talon']","['aamuanu', 'Syndra']","['Crimson Fcker', 'Varus']","['Light n Dark', 'Karma']","['Raichu InComing', 'Garen']","['apxr', 'Viego']","['Mizuryù', 'Sylas']","['Bizkitto', 'Draven']","['chantanou', 'Nautilus']",Victoire des Rouges
2732,"['Raichu InComing', 'Garen']","['Le monkeii', 'Kindred']","['Winter Season', 'Kassadin']","['SkyisOver', 'Sivir']","['chantanou', 'Twitch']","['fritzx', 'Teemo']","['BBC EMPlRE', 'Zac']","['bjipsfgbs', 'Cassiopeia']","['BBC Jolilo', 'Kaisa']","['NPCs Keeper', 'Janna']",Victoire des Bleus
2733,"['Orkmagni', 'Yone']","['raflist62', 'Graves']","['Nawilooo', 'Zed']","['aamuanu', 'Tristana']","['Stay Foxi', 'Zyra']","['Araxaz', 'Renekton']","['Raichu InComing', 'Hecarim']","['bjipsfgbs', 'Cassiopeia']","['FlashSaaDe', 'Vayne']","['chantanou', 'Renata']",Victoire des Bleus
2734,"['PoroKamï', 'Olaf']","['Zweeps', 'Ivern']","['Raichu InComing', 'Katarina']","['LinkX20', 'Ashe']","['chantanou', 'Yuumi']","['Síríυs', 'Aatrox']","['Shibzz', 'RekSai']","['Nectarios', 'Ahri']","['hisham v9', 'Twitch']","['Lulufu', 'Lulu']",Victoire des Rouges
2735,"['Eet Oranj', 'Malphite']","['42 x 10', 'Nidalee']","['Ferbijs', 'Cassiopeia']","['Eleneide', 'Twitch']","['1v9 mąchine', 'Yuumi']","['sirro0ster', 'Kled']","['Châra', 'Graves']","['Raichu InComing', 'Sylas']","['Spank me Zyzz', 'Tristana']","['chantanou', 'Leona']",Victoire des Rouges
2736,"['UzumakiWeeaboo', 'Sion']","['Kámîkáze', 'Udyr']","['Oliasticc', 'Teemo']","['Apfelwein', 'Samira']","['Shâdôx', 'Leona']","['LaJumentDeMichao', 'Kayle']","['Châra', 'Graves']","['Winter Season', 'Talon']","['Raichu InComing', 'Kaisa']","['chantanou', 'Alistar']",Victoire des Bleus
2737,"['sorakas egirl', 'Soraka']","['HolyLucifer', 'Kayn']","['Raichu InComing', 'Fizz']","['zaiwanhui1', 'Samira']","['chantanou', 'Nautilus']","['1351818', 'Aatrox']","['AvgTopG', 'Belveth']","['matkajulka', 'Syndra']","['RonzZzV', 'Kaisa']","['Samsara', 'Janna']",Victoire des Rouges
2738,"['DisciplinedTop', 'Urgot']","['WhoΙe Lotta Red', 'Ekko']","['Raichu InComing', 'Qiyana']","['FestGruby', 'Caitlyn']","['chantanou', 'Blitzcrank']","['Synileath', 'Akshan']","['G2 Elyoyα', 'Elise']","['clark2', 'Viktor']","['ADC Q8', 'Lucian']","['Lishenna', 'Nami']",Victoire des Bleus
2739,"['Kung Julio', 'KSante']","['BEASTMENTAL69', 'Lillia']","['WAO EN LEGENDEE', 'Karma']","['Maca is my Dog', 'Draven']","['Smaam', 'Pantheon']","['TyroneStoleMyElo', 'Gangplank']","['Metinisbetter', 'Hecarim']","['Raichu InComing', 'Sylas']","['Jaké Tyler', 'Xayah']","['chantanou', 'Rakan']",Victoire des Bleus
2740,"['ZyzzL3gend', 'Jax']","['Raichu InComing', 'Viego']","['KC Lesage', 'Vladimir']","['Cool guy 699', 'Caitlyn']","['ByMelonn', 'Sona']","['Yisack', 'Aatrox']","['Z Pegaso', 'Graves']","['ΤKillJoys', 'Lissandra']","['Fine With Me', 'MissFortune']","['Lil Nas X Hemme ', 'Renata']",Victoire des Rouges
2741,"['gajtan is back', 'Aatrox']","['astharoth fan', 'RekSai']","['Seifzone', 'Zilean']","['LightYagamui', 'Samira']","['suppJJ', 'Rakan']","['DRUTUTT FANBΟY', 'Riven']","['pabsfb', 'FiddleSticks']","['MeanstreamGG', 'Zed']","['DRX MentaI', 'Viktor']","['Rated S', 'Nami']",Victoire des Bleus
2742,"['Mid Lane Lose', 'Garen']","['Kim Geοn Bu', 'Evelynn']","['Nayor', 'Pyke']","['Victim Zero', 'Kaisa']","['Rated S', 'Karma']","['BANNED lRL', 'Ryze']","['Ruined Tamashi', 'MonkeyKing']","['Seifzone', 'Zilean']","['dubysa', 'Draven']","['SomeoneHasToLose', 'Syndra']",Victoire des Bleus
2743,"['illusinist10', 'Jax']","['SSQ Xaragonas', 'Khazix']","['Hui Alx', 'Sylas']","['Cocaïne ADC', 'Caitlyn']","['Trys4', 'Lux']","['AnyMommyFixMee', 'Viego']","['Ruined Tamashi', 'Volibear']","['Seifzone', 'Vex']","['Voggo101', 'KogMaw']","['Saifogeo98', 'Janna']",Victoire des Bleus
2744,"['Melodic', 'Riven']","['300 Element', 'Rumble']","['A Boat of Dreams', 'Kassadin']","['bAvsz', 'Sivir']","['Heartless Zyra', 'Soraka']","['Kuang Xiao U', 'Jax']","['Sp1ritGG', 'Diana']","['Seifzone', 'Syndra']","['Opa Knackƒaust', 'Caitlyn']","['Æšterłønœń', 'Karma']",Victoire des Rouges
2745,"['Qiyana is my gff', 'Akali']","['NoChatNotilt XD', 'Kindred']","['probarly dia 4', 'Katarina']","['taf buttman acc', 'Samira']","['Ylateter', 'Janna']","['Melodic', 'Fiora']","['300 Element', 'MonkeyKing']","['Seifzone', 'Viktor']","['Opa Knackƒaust', 'Swain']","['Hwang Yeji LOML ', 'Gragas']",Victoire des Bleus
2746,"['Toufik leDocteur', 'Singed']","['Ruined Tamashi', 'MonkeyKing']","['Seifzone', 'Swain']","['Eltigrehuevn', 'Jhin']","['autοmne', 'Brand']","['resilience32', 'Viego']","['saveyourtears9', 'Lillia']","['IRoyalty', 'Katarina']","['FNC ELOSANTA', 'Ezreal']","['Elosanta jgl acc', 'Nami']",Victoire des Rouges
2747,"['Yraconolaur', 'Fiora']","['Ruined Tamashi', 'MonkeyKing']","['Seifzone', 'Azir']","['Kral Batuyan', 'Samira']","['Cathybipy', 'Thresh']","['48l', 'Darius']","['anjamen', 'Elise']","['GodFana v2', 'Lux']","['hsn1975', 'Lucian']","['Simrine', 'Nami']",Victoire des Bleus
2748,"['Buggeee', 'Gangplank']","['Ruined Tamashi', 'Viego']","['Seifzone', 'Syndra']","['Asokura', 'Tristana']","['Aglaxas', 'Ashe']","[' LukiSteνe', 'Jax']","['Leo Cristóvão', 'Hecarim']","['Small Clock', 'Orianna']","['Paxii', 'Varus']","['SAG Lubeax', 'Karma']",Victoire des Rouges
2749,"['Stuvini', 'Irelia']","['tempmnmtkshfzgqn', 'Udyr']","['Seifzone', 'Swain']","['Pelas', 'Lucian']","['TrogIodyte', 'Nami']","['Rinwo', 'KSante']","['Gum Gum Rocket', 'Zac']","['GothAnnieSinner', 'Annie']","['TwinJet', 'Kaisa']","['AF Pogerhontas', 'Renata']",Victoire des Rouges
2750,"['BikL', 'Riven']","['Ama Pioute', 'Maokai']","['Seifzone', 'Viktor']","['Kαzhel', 'Jinx']","['Misshi', 'Sona']","['1723569815623', 'Camille']","['jeaaovp', 'RekSai']","['Osarierrayel', 'Sylas']","['Syusuke', 'Caitlyn']","['Oompa Loompa IRL', 'Janna']",Victoire des Rouges
2751,"['REALDrainerx', 'DrMundo']","['B V 11', 'Trundle']","['jeaaovp', 'Syndra']","['Gert Glied', 'Twitch']","['Øttø Apøcalypse', 'Nami']","['UNKILLABLE GOD', 'Gangplank']","['Ama Pioute', 'Maokai']","['Seifzone', 'Viktor']","['TRÛNKS', 'Kalista']","['H3dIund', 'Karma']",Victoire des Rouges
2752,"['Otten', 'Soraka']","['EzCodebreaker', 'FiddleSticks']","['Im the BAD Guyyy', 'Talon']","['Seigneur Gusteaû', 'Caitlyn']","['blinkesko', 'Senna']","['JE FORGE', 'Renekton']","['Empereur David', 'Udyr']","['paddyvgm', 'Zoe']","['Gwinrese', 'Varus']","['Dertfire2', 'Nautilus']",Victoire des Bleus
2753,"['Morgustella', 'Mordekaiser']","['ragëbeat enjoyër', 'Graves']","['Death maker 45', 'Syndra']","['Ialdabaôth', 'Draven']","['dadedidodu', 'Blitzcrank']","['Mõõn', 'DrMundo']","['Empereur David', 'Elise']","['raggarpipey', 'Sylas']","['Xio wi zan', 'Lucian']","['her bubu', 'Nami']",Victoire des Rouges
2754,"['Néxúé', 'Quinn']","['Empereur David', 'Nocturne']","['TOWERPILOT', 'Karthus']","['skarmania', 'Varus']","['Ewa Dietzenbach', 'Renata']","['Abelaam', 'Garen']","['Vegan Toplane', 'Shyvana']","['CSG Keos', 'Twitch']","['Tropa', 'Corki']","['Pénton', 'Sona']",Victoire des Rouges
2755,"['Thromli', 'Olaf']","['Jgl Teacher', 'LeeSin']","['L9 Child Eater', 'Leblanc']","['Etmlien', 'Vayne']","['Empereur David', 'Pyke']","['Harveyy Specter', 'Sion']","['bsch', 'Viego']","['PRłN', 'Akali']","['feeubaom', 'Varus']","['Jellorelira', 'Maokai']",Victoire des Rouges
2756,"['PKB Dovah', 'Jayce']","['No Chat Allowed', 'MonkeyKing']","['Black AI', 'TwistedFate']","['feeubaom', 'Samira']","['Magic Thumb', 'Thresh']","['4ãM', 'Jax']","['Wieszczka', 'Nocturne']","['Empereur David', 'Cassiopeia']","['Vrµno', 'Ezreal']","['Logobi', 'Syndra']",Victoire des Rouges
2757,"['Taiqeri', 'Jax']","['Empereur David', 'Viego']","['Only 151 Pokemon', 'Rammus']","['aamuanu', 'Lucian']","['Jarvankong', 'Nami']","['IM A SPORT MOTOR', 'Fiora']","['yzmxkjmd', 'Kayn']","['pakuhale', 'Akali']","['Nightmare386', 'Varus']","['LordHvatitGavkat', 'Karma']",Victoire des Bleus
2758,"['ECO ProxerWaffel', 'KSante']","['DTR BelloMain', 'Sylas']","['LightWorkerr', 'Yone']","[' Ðaddy with whip', 'Kaisa']","['reformed i think', 'Ashe']","['Doul Cat', 'Ornn']","['Empereur David', 'Nocturne']","['Vaasa', 'Vex']","['GEORGEN', 'Xayah']","['fisheko', 'Leona']",Victoire des Rouges
2759,"['BA2030', 'Aatrox']","['j0hen', 'Lillia']","['Shadowless Odin', 'Zed']","['RySΞ ', 'Ezreal']","['Arro13', 'Heimerdinger']","['Rudyy', 'Yone']","['Reformed Crabcho', 'Evelynn']","['male vex irl', 'Ryze']","['Kim Geοn Bu', 'Varus']","['Empereur David', 'Pyke']",Victoire des Bleus
2760,"['SupremeLight9812', 'Chogath']","['GBS BUBBLE', 'Sejuani']","['Peter The Feeder', 'Vladimir']","['PŁOCKI KONFIDENT', 'Lucian']","['Empereur David', 'Pyke']","['Rediby', 'Aatrox']","['Jhint ta game', 'Khazix']","['EVO Zer0', 'Ahri']","['hobit34', 'Graves']","['Neryx', 'Nami']",Victoire des Bleus
2761,"['Slarix', 'Gwen']","['Krunkz', 'JarvanIV']","['KimT', 'Irelia']","['30mg Dbol Pre', 'Veigar']","['SupremeLight9812', 'Leona']","['Rediby', 'Mordekaiser']","['Empereur David', 'Vi']","['kyriey', 'Katarina']","['TWIZZYRICH39', 'Ezreal']","['Neryx', 'Karma']",Victoire des Bleus
2762,"['ten Stan', 'Akali']","['Empereur David', 'Shen']","['Yimit fanboi', 'Sylas']","['Fate Of The Fool', 'Aphelios']","['Woolroom', 'Janna']","['DRUTUTT FANBΟY', 'Sion']","['DontBanMyFiddle', 'FiddleSticks']","['die unvanquished', 'Sejuani']","['pericolo', 'Kaisa']","['Cshushu', 'Pyke']",Victoire des Rouges
2763,"['Bearly Tanky', 'Volibear']","['Empereur David', 'Ekko']","['Pietroxtar', 'Sett']","['SAICHI SUGIMØTØ', 'Xayah']","['Würstelwarrior', 'Pyke']","['Bloodgreen', 'Renekton']","['FNC Rekkłeś', 'Shaco']","['Shauna must goon', 'Kassadin']","['CommiJesus', 'Ezreal']","['Tragjic', 'Soraka']",Victoire des Bleus
2764,"['Bearly Tanky', 'Volibear']","['Empereur David', 'Shen']","['COmingFrOmEUNEE', 'Leblanc']","['Aspalto', 'Ashe']","['Qanniabi', 'Sona']","['Quanahange', 'Yone']","[' KamiKhaze', 'Ezreal']","['καρκ', 'Sylas']","['Zhenefeka', 'Caitlyn']","['Lux Dream', 'Lux']",Victoire des Bleus
2765,"['Griefcase Man', 'DrMundo']","['abusivejg xx', 'Graves']","['C0 Zer0', 'Syndra']","['Sanja Tavić', 'MissFortune']","['Kramo', 'Zilean']","['Zeenekrrek', 'Darius']","['Empereur David', 'Nidalee']","['FULLMUTEGG', 'Yasuo']","['bathlabor', 'Tristana']","['Lyna22', 'Karma']",Victoire des Rouges
2766,"['EWS Bayron', 'Camille']","['Empereur David', 'Nocturne']","['Cannalicious088', 'Vex']","['Fate Of The Fool', 'Aphelios']","['SERJ TANKlAN', 'Lulu']","['Froggy JiaSai', 'Leblanc']","['Deeezyy99', 'Warwick']","['LucasBLH', 'Viktor']","['19helforca03', 'Caitlyn']","['SuperXD12', 'Lux']",Victoire des Bleus
2767,"['Kocykek', 'Poppy']","['Ohnmacht', 'Rengar']","['Vitreous', 'Azir']","['MeowingDuck420', 'Lucian']","['whooopsi', 'Nami']","['Chèvrèx', 'Yorick']","['Empereur David', 'Karthus']","['Fλβγ', 'Zed']","['Sucré Calienté', 'Caitlyn']","['Antaloust', 'Braum']",Victoire des Bleus
2768,"['Lawliet9', 'Malphite']","['catgirl123', 'Nidalee']","['BibbssoN', 'Galio']","['Matt', 'Caitlyn']","['KevinMatty', 'Nasus']","['watery', 'Yone']","['Empereur David', 'Viego']","['Dragon Skill', 'Zoe']","['Sucré Calienté', 'Nilah']","['Nightinez', 'Janna']",Victoire des Bleus
2769,"['Yi Fu Zhi Ming', 'Fiora']","['PolaczkowaCebula', 'Ekko']","['Fu Shi Shan Xia', 'Galio']","['Kami Katzchen', 'Caitlyn']","['Emilia tan', 'Yuumi']","['Wizbe', 'Camille']","['RisenFromAsh', 'Khazix']","['Blinkoh', 'Vex']","['Keladiernell', 'Jinx']","['Twtv KongKenta', 'Swain']",Victoire des Bleus
2770,"['GeraldinevJx', 'Gragas']","['Εros', 'Lillia']","['Not eZItzMe', 'Pantheon']","['without envy', 'Draven']","['Emilia tan', 'Yuumi']","['Yi Fu Zhi Ming', 'Fiora']","['TavaMutereDotCom', 'Graves']","['Fu Shi Shan Xia', 'Galio']","['Baila', 'Tristana']","['CoomSocCollector', 'Renata']",Victoire des Rouges
2771,"['Yi Fu Zhi Ming', 'Fiora']","['Jesus will carry', 'Viego']","['Fu Shi Shan Xia', 'Seraphine']","['Pharai', 'Caitlyn']","['Lobster Low Bob', 'Morgana']","['zieleniec21', 'Camille']","['Lunax', 'Maokai']","['L4xusDreyar', 'Xerath']","['DWG HealeR', 'Samira']","['papi frozii', 'Renata']",Victoire des Bleus
2772,"['Pidar', 'Ornn']","['Allen lverson', 'Olaf']","['Gurkenkönig', 'Azir']","['huanfeng fan acc', 'Jinx']","['tank player', 'Renata']","['Yi Fu Zhi Ming', 'Aatrox']","['Jesus will carry', 'Viego']","['Fu Shi Shan Xia', 'Seraphine']","['ECD', 'Twitch']","['LaVault', 'Nami']",Victoire des Rouges
2773,"['Yi Fu Zhi Ming', 'Aatrox']","['The Cheshire Cat', 'Rengar']","['Fu Shi Shan Xia', 'Galio']","['JN Zoned', 'Nilah']","['Im New Yes', 'Leblanc']","['Erion', 'Nasus']","['GeørgeDeLaGrieta', 'Elise']","['Kixa', 'Tristana']","['Limsa Lominsa', 'Varus']","['Shine', 'Lux']",Victoire des Bleus
2774,"['Yi Fu Zhi Ming', 'Camille']","['ROIISBIRE', 'Evelynn']","['Fu Shi Shan Xia', 'Galio']","['LL Bayerisch', 'Jhin']","['Brizz The Law ', 'Morgana']","['DREAMCATCHΕR', 'Irelia']","['The Cheshire Cat', 'Rengar']","['404 Zyres', 'Xerath']","['RLB SmokedWizard', 'Tristana']","['ChrisDahl', 'Lux']",Victoire des Bleus
2775,"['Yi Fu Zhi Ming', 'Fiora']","['Fu Shi Shan Xia', 'Sejuani']","['T0pLaneEnjoyer', 'Ryze']","['22iskaabulo', 'Yasuo']","['FakeLantern', 'Maokai']","['Hypà', 'Riven']","['Darkness2Shine', 'Kayn']","['iSeverus', 'Malzahar']","['Mr Peng', 'Kaisa']","['YoQut', 'Janna']",Victoire des Rouges
2776,"['FakeJan Returns', 'Karma']","['Jksons', 'Graves']","['artpiece', 'Syndra']","['ISIDORA', 'Caitlyn']","['Karavusk', 'Alistar']","['lrelia v9', 'Irelia']","['Mr McFatty', 'Rengar']","['Mattoss', 'Kaisa']","['Vedenn', 'Ashe']","['Best Smurf NA', 'Sona']",Victoire des Rouges
2777,"['Hearny', 'Ornn']","['Einfach stark', 'Morgana']","['LFT Machine', 'Ryze']","['Ash Twın', 'MissFortune']","['ISIDORA', 'Nami']","['IM A SPORT MOTOR', 'Aatrox']","['W9RM0NG3R', 'Taliyah']","['Smiddlon', 'Tristana']","['Murder1n MyMind', 'Twitch']","['Fishjob Enjoyer ', 'Soraka']",Victoire des Rouges
2778,"['Camouflagge99', 'Riven']","[' Kral DÎxÎê', 'Viego']","['Idàs', 'Viktor']","['deft 7', 'MissFortune']","['GeForever', 'Karma']","['Snaykez', 'Fiora']","['Astaaaa', 'JarvanIV']","['Why so serîous ', 'Velkoz']","['ISIDORA', 'Kaisa']","['Tronoring', 'Thresh']",Victoire des Rouges
2779,"['Sϊn Of Greed', 'Olaf']","['HunttAMV', 'Zac']","['Baron Brixius', 'Kassadin']","['ISIDORA', 'Kaisa']","['monkaSpeed', 'Renata']","['Feed the Swede', 'Kled']","['MVPoppy', 'Khazix']","['Penn Badgley', 'Leblanc']","['Enzy', 'Ezreal']","['GO VEGAN AND DIE', 'Amumu']",Victoire des Bleus
2780,"['Inrithien', 'Singed']","['fojol', 'Rengar']","['Bubnik2', 'Zed']","['Hαppψ', 'Xayah']","['expect failure', 'Janna']","['Champ', 'Renekton']","['underestimatedq', 'Graves']","['ElectronicaI', 'Syndra']","['Meadhames', 'Tristana']","['diogomariano', 'Ashe']",Victoire des Rouges
2781,"['Champ', 'Renekton']","['AtomlseurDePuant', 'Rengar']","['NSM SprInta', 'Sylas']","['No Μercy', 'Ezreal']","['AtomiseurDePuant', 'Yuumi']","['KOSOVO lS SERBlA', 'Darius']","['Ruža', 'Zed']","['TF Jump', 'Vex']","['Titφs Slave', 'Draven']","['asolmein', 'Rell']",Victoire des Rouges
2782,"['KBL Jugurtha', 'Malphite']","['kvs', 'LeeSin']","['StillAdrift', 'Sylas']","['Esito', 'Zyra']","['Smirglpapir', 'Senna']","['Champ', 'Renekton']","['Gorm', 'Hecarim']","['im gonna carry69', 'Ahri']","['LFT Reantu', 'Samira']","['Talsma', 'Bard']",Victoire des Bleus
2783,"['Boba Trash tea', 'Aatrox']","['Commit Apoptose', 'Lillia']","['Dunkler Paladin', 'Viktor']","['Panaana', 'Ezreal']","['Laharlsama1', 'Yuumi']","['Champ', 'Yasuo']","['xánax abuser', 'Ekko']","['raggarpipey', 'Sylas']","['lovense remote', 'Samira']","['antihero', 'Ashe']",Victoire des Rouges
2784,"['Champ', 'Camille']","['lawzgzu', 'Diana']","['174123145', 'Katarina']","['next life pls', 'Varus']","['LordOfBalls', 'Soraka']","['moistjeez', 'Akali']","['MidLanerFromHell', 'Udyr']","['Autofill SENPAI', 'Zed']","['PlSSDRlNKER', 'Shaco']","['REINA FROZEN', 'Xerath']",Victoire des Rouges
2785,"['Champ', 'Renekton']","['friendlyghoster', 'XinZhao']","['Tenechit', 'Vex']","['AnotherNewii', 'Kaisa']","['LegTrainedFiddle', 'FiddleSticks']","['Moctesuma', 'Sion']","['Ape Wishing Pain', 'Nidalee']","['DangerKiss60', 'LeeSin']","['Luv Arsow', 'Samira']","['A  Χ  Ξ', 'Ashe']",Victoire des Bleus
2786,"['Champ', 'Amumu']","['CanCanNedNewNew', 'Graves']","['OptimusPrinceps', 'Corki']","['scscscscsc', 'Varus']","['Real Steve', 'Renekton']","['ToxicOK', 'Singed']","[' Daddy Alpha', 'Hecarim']","['RAT Luxxyluc', 'Viktor']","['Razlystendor', 'Ashe']","['Brossyx', 'Xerath']",Victoire des Rouges
2787,"['PermaShen', 'Skarner']","['Wermi', 'Graves']","['xPretty Ameliax', 'Vladimir']","['Aerys II', 'Kaisa']","['yiuu', 'Lulu']","['Champ', 'Yasuo']","['Melîudas', 'Diana']","['Cannon Heartbeat', 'Malzahar']","['thekk', 'Jhin']","['Real Steve', 'Xerath']",Victoire des Bleus
2788,"['Rabu ka', 'Aatrox']","['MMG Groderium', 'Udyr']","['Henceforth', 'Vex']","['Avé Banana', 'Caitlyn']","['AF Varily', 'Senna']","['Champ', 'Renekton']","['RockyWS', 'LeeSin']","['Sëvën', 'Kassadin']","['sussy meeting', 'Talon']","['crewmate venting', 'Rakan']",Victoire des Bleus
2789,"['zzCannabeast', 'Jax']","['DiamondDragox', 'Mordekaiser']","['TetrisGamer', 'Lissandra']","['MrHamsterEU', 'Ezreal']","['Εric Dampierre', 'Lux']","['Champ', 'Camille']","['Sikkerning', 'Viego']","['Shi no Shirushi9', 'Sylas']","['m1NEEX', 'Jinx']","['Senevad', 'Renata']",Victoire des Rouges
2790,"['mirosIav close', 'Skarner']","['djermaine', 'Khazix']","['lJzZTobias', 'Syndra']","['Hostuko', 'Xayah']","['Zainêlo', 'Leblanc']","['Champ', 'Renekton']","['Lebrand James XD', 'Shaco']","['N1 Akshan', 'Ahri']","['NKT Baity Algo', 'Karthus']","['obedient toy', 'Janna']",Victoire des Bleus
2791,"['Champ', 'Renekton']","['Ortens Soldat', 'LeeSin']","['MarchMallows', 'Ryze']","['LMA Boundless', 'Ezreal']","['UwU UwU No Mi', 'Blitzcrank']","['chapolong', 'Poppy']","['snowRedBull', 'JarvanIV']","['xShockado', 'Quinn']","['Thewezt AD acc', 'Twitch']","['IuIu is bae', 'Morgana']",Victoire des Bleus
2792,"['Champ', 'Renekton']","['Pacı', 'Shaco']","['EWS Bubi', 'Anivia']","['dissxqt', 'Jinx']","['Tide Blessed', 'Nami']","['Innefable', 'Zed']","['Cmplx PTSD', 'Evelynn']","['edqtuz', 'Kassadin']","['Galeforce Gary', 'Twitch']","['WE JoJo', 'Lulu']",Victoire des Rouges
2793,"['Shin Under BTW', 'Udyr']","['CoffeeAddict123', 'MasterYi']","['IWD Crack Acc', 'Vladimir']","['Yseur', 'Vayne']","['Hydrohmmm', 'Leona']","['Champ', 'Renekton']","['LJungleDlaMuerte', 'Nocturne']","['TSI Ayrtak', 'Sylas']","['thekk', 'Samira']","['Mimi Underscore', 'Nautilus']",Victoire des Rouges
2794,"['UwU nanø OwO', 'Fiora']","['Ysilorgalo', 'Ekko']","['ESP Olley ', 'Taliyah']","['oceanwave22', 'Kaisa']","['Light n Dark', 'Nami']","['Champ', 'Renekton']","['NikitouEnjoyer69', 'Volibear']","['qwrkwqkrqwkfdwql', 'Syndra']","['FML Reformed ', 'Jhin']","['HaknazZz Aggie', 'Velkoz']",Victoire des Rouges
2795,"['ElPapoune', 'Fiora']","['Eldenigator', 'Taliyah']","['Stonks Biton', 'Viktor']","['PLATETAKER39', 'Kalista']","['Big Sniff', 'Shen']","['Champ', 'Renekton']","['WMId', 'Sylas']","['Gon D Freecs', 'Irelia']","['Algο21', 'Kaisa']","['TheBigBackClock', 'Zilean']",Victoire des Rouges
2796,"['Roustass', 'KSante']","['Gimmeblood', 'Nunu']","['FeederJan', 'Syndra']","['EIvanse', 'Tristana']","['DMAA Fuarkkh', 'Nautilus']","['Champ', 'Renekton']","['Wivter', 'Trundle']","['TheSnuw', 'Velkoz']","['Risustther', 'Vayne']","['angel janna', 'Lulu']",Victoire des Bleus
2797,"['Champ', 'Yasuo']","['Goldy LoL', 'Diana']","['RikaxL', 'TwistedFate']","['Εko', 'Kaisa']","['Warsattack', 'Heimerdinger']","['Crocksen', 'Jax']","['Zeref qwq', 'Hecarim']","['IveslbxSt', 'Sylas']","['Psycho Rat', 'Sivir']","['PaBardooo', 'Bard']",Victoire des Rouges
2798,"['Error 4Ö4', 'DrMundo']","['Zeref qwq', 'Hecarim']","['IveslbxSt', 'Akshan']","['VapeRoald', 'Talon']","['perma cooming', 'Amumu']","['Champ', 'Illaoi']","['SUB Düsseldorf', 'Diana']","['Giteraobosaun', 'Katarina']","['chimdaegoyangi', 'Ezreal']","['J Unstoppable', 'Soraka']",Victoire des Bleus
2799,"['Champ', 'Renekton']","['xánax abuser', 'Ekko']","['Lepetitpaysan', 'Annie']","['GoDeepOrGoHome', 'Samira']","['Gon D Freecs', 'Rell']","['Gaze comme en 40', 'Singed']","['NPN', 'LeeSin']","['kraelkore', 'Sylas']","['AIIy 4', 'Ezreal']","['1245634612341234', 'Janna']",Victoire des Rouges
2800,"['Champ', 'Yasuo']","['Stay Focus Mates', 'Zed']","['raggarpipey', 'Sylas']","['bandit7', 'Draven']","['Gon D Freecs', 'Rell']","['Neinty', 'Aatrox']","['Mantis42000', 'Khazix']","['Gwi Nam', 'Lissandra']","['Fnoberz 1 on YT', 'Lucian']","['asaawhasl', 'Xerath']",Victoire des Bleus
2801,"['Champ', 'Renekton']","['ventari 22222222', 'Hecarim']","['Villainesque', 'Zoe']","['wTkLkNAlston', 'Nilah']","['F L O W A W A Y', 'Pyke']","['Vl4dislav', 'Aatrox']","['Mantis42000', 'Khazix']","['raggarpipey', 'Sylas']","['bandit7', 'Draven']","['WhyMoze', 'Nami']",Victoire des Bleus
