,Blue Top,Blue Jungle,Blue Mid,Blue Carry,Blue Support,Red Top,Red Jungle,Red Mid,Red Carry,Red Support,Outcome
3483,"['Kanske', 'Ornn']","['Vorah', 'Hecarim']","[' N0tail Fan', 'Xerath']","['5zymek', 'Tristana']","['florinathor', 'Pyke']","['Gandalf 2', 'Nasus']","['Not Epsithug', 'Sejuani']","['Suhyxuba', 'Sylas']","['imNyTi', 'Jinx']","['fjorgina', 'Janna']",Victoire des Bleus
3484,"['Gandalf 2', 'Jax']","['Not Epsithug', 'Sejuani']","['Gutsuo', 'Sylas']","['imNyTi', 'Ezreal']","['MrG3nius', 'Soraka']","['Elwyy', 'Darius']","['GoatDeOverwatch', 'Viego']","['Goat de Discord', 'Cassiopeia']","['Nylio', 'MissFortune']","['DarcosAce', 'Blitzcrank']",Victoire des Rouges
3485,"['Pose Skrald', 'DrMundo']","['ZOOMER PYKE', 'Qiyana']","['eexen', 'Syndra']","['imNyTi', 'Caitlyn']","['no boob', 'Janna']","['xzufgric', 'Darius']","['GIam', 'Lillia']","['Vêca', 'Sylas']","['Jinx not hot', 'Kaisa']","['Kerias Disciple', 'Renata']",Victoire des Bleus
3486,"['Revólution', 'Darius']","['Complesso di Dio', 'Nidalee']","['Bankoff', 'Sylas']","['BMW E30 Sâlih', 'MissFortune']","['Gow', 'Maokai']","['casualgermansion', 'Sion']","['HNU Niklaf', 'Ekko']","['Coach Bierschiss', 'Cassiopeia']","['imNyTi', 'Kaisa']","['Caronyuvan', 'Rakan']",Victoire des Bleus
3487,"['Medas', 'Fiora']","['MavericxX', 'Sejuani']","['ProtatoPhreak', 'Yasuo']","['albymercu', 'Seraphine']","['Domager', 'Thresh']","['Mister Titman', 'Udyr']","['HNU Niklaf', 'Kayn']","['Coach Bierschiss', 'Rumble']","['imNyTi', 'Kaisa']","['King Gustav Vasa', 'Janna']",Victoire des Bleus
3488,"['Lazzon', 'Riven']","['Karfy', 'Evelynn']","['KBAprodigy', 'Sylas']","['Akkâ', 'Kaisa']","['Carlitrø', 'Lulu']","['matkajulka', 'Diana']","['BakâSable', 'Viego']","['MilesssThePlayer', 'Yone']","['imNyTi', 'Varus']","['spreadpositivity', 'Blitzcrank']",Victoire des Rouges
3489,"['Bor4Bor4w', 'Jayce']","['AFK FARM NOW XD', 'Hecarim']","['smileifulikedick', 'Ekko']","['FaK you Arvid', 'Ezreal']","['Hjortron', 'Seraphine']","['Badwomaan', 'Aatrox']","['mltcavp', 'Elise']","['imNyTi', 'Viktor']","['dplouffe', 'Twitch']","['Mamaduk Tarouk', 'Lulu']",Victoire des Bleus
3490,"['Safe ist Sicher', 'Gnar']","['Reforged man ', 'Vi']","['Vanix', 'Syndra']","['imNyTi', 'Kaisa']","['Snoik', 'Nautilus']","['ASP R4GN4X', 'Olaf']","['HecaBot', 'Volibear']","['Shi no Shirushi9', 'Qiyana']","['Bean Soup Addict', 'KogMaw']","['Rohanský jezdec', 'Lulu']",Victoire des Bleus
3491,"['sicatrizeur', 'Darius']","['Nani2001', 'Graves']","['Sherłock Holmes', 'Ekko']","['imNyTi', 'Varus']","['Dón R Wetter', 'Sona']","['Stabiility MDA', 'Taric']","['Pan1kqq', 'Belveth']","['Νino', 'Akali']","['yoangler', 'Ezreal']","['MoseszVw', 'Thresh']",Victoire des Bleus
3492,"['Åp Enjoyer', 'Gangplank']","['tommybool', 'Evelynn']","['FaKinGo', 'Sylas']","['RubyLugar', 'Kaisa']","['Ylendorwen', 'Nautilus']","['GADDAR21', 'Akali']","['Pappejunge', 'Viego']","['I Poop Green', 'Lissandra']","['imNyTi', 'Varus']","['The Saint PT', 'Soraka']",Victoire des Rouges
3493,"['Uchihá Mádara', 'Jax']","['special settler', 'Diana']","['Akamyy', 'Lux']","['ImFausTi974', 'Kaisa']","['Avεdis', 'Bard']","['Schwertmagier', 'Poppy']","['KINDRED9999', 'Trundle']","['Cqipyar', 'Azir']","['imNyTi', 'Caitlyn']","['Romancillo', 'Maokai']",Victoire des Bleus
3494,"['Pochi of Korbo', 'Sejuani']","['Stop me ban la', 'Kayn']","['Ginmore', 'Zoe']","['Deft wαnnαbe', 'Ezreal']","['Exít Wounds', 'Soraka']","['123ERDOGAN', 'Mordekaiser']","['mTin', 'MonkeyKing']","['FeelOrd', 'Qiyana']","['imNyTi', 'Kaisa']","['Wakë', 'Amumu']",Victoire des Rouges
3495,"['Stabiility MDA', 'Taric']","['Pan1kqq', 'Belveth']","['Rezym', 'Sylas']","['Gr3NoXx', 'Nilah']","['WearLy', 'Karma']","['Anindarwilda', 'Irelia']","['Snoop Doggs Son', 'Nunu']","['LanceuU', 'Yone']","['imNyTi', 'Ezreal']","['A C IIyLLIKuH', 'Lulu']",Victoire des Bleus
3496,"['Anindarwilda', 'Garen']","['Two Door', 'Khazix']","['xdxddxdxddxdxd', 'Syndra']","['imNyTi', 'Kaisa']","['HaknazZz Aggie', 'Velkoz']","['dont ff Copium', 'Camille']","['DontBannRengo', 'Rengar']","['Konata Ízumi', 'Katarina']","['1493151988', 'Caitlyn']","['ChefHammer', 'Yuumi']",Victoire des Rouges
3497,"['Kung Julio', 'Fiora']","['Sathh', 'Graves']","['Queryliles', 'Sylas']","['Eyes on mine', 'Tristana']","['13ReasonsWhy', 'Seraphine']","['blllblbl', 'Jax']","['Asdver', 'Nunu']","['PAN D0MAN', 'Syndra']","['imNyTi', 'Caitlyn']","['fittetryne', 'Senna']",Victoire des Rouges
3498,"['Öberg', 'Gnar']","['BelVethToMaster', 'Poppy']","['flawlεss', 'Zed']","['kingblade979', 'Sivir']","['Yoimiya main', 'Maokai']","['Thérez', 'Darius']","['Hydrogénation', 'Lillia']","['Marcelin900', 'Vex']","['imNyTi', 'Kaisa']","['Flip For Fun', 'Rakan']",Victoire des Rouges
3499,"['TopChangesPls', 'Fiora']","['NubMeister', 'Ekko']","['dippp', 'Ahri']","['imNyTi', 'Caitlyn']","['WickedSheep', 'Karma']","['G0blin', 'Kayn']","['FLYFlSH', 'Maokai']","['Vexury', 'Sylas']","['gabbissimo', 'Lucian']","['SpaceTV', 'Blitzcrank']",Victoire des Bleus
3500,"['z Mano', 'Zed']","['Nikosbellic', 'MasterYi']","['Saωanφ', 'Yasuo']","['imNyTi', 'Kaisa']","['GuruhG', 'Thresh']","['MaskedHerø', 'Camille']","['Wilpen', 'Kindred']","['Xannighe', 'TwistedFate']","['ALLIGATORDUDE674', 'Karthus']","['V12 Biturbσ', 'Zilean']",Victoire des Rouges
3501,"['Redriχ', 'Chogath']","['leotare', 'Khazix']","['Sakamoto kuun ', 'Singed']","['random from eu', 'Twitch']","['Kekko4000', 'Zilean']","['PieesNaBaby', 'Camille']","['ShterevBoho', 'Zac']","['Park Gi Hoon', 'Akali']","['imNyTi', 'Kaisa']","['Shadow  Hermit', 'Renata']",Victoire des Rouges
3502,"['aBit Kyru', 'Camille']","['JaiMejai', 'LeeSin']","['Yirrah', 'Syndra']","['imNyTi', 'Jhin']","['9192', 'Anivia']","['Montyo', 'Warwick']","['All Chat Victim', 'Kayn']","['Cixot Ssel', 'Swain']","['Greèn', 'Caitlyn']","['Shiique', 'Karma']",Victoire des Bleus
3503,"['SdnegeL fo', 'Sion']","['Renlock', 'Evelynn']","['Zasaha', 'Syndra']","['Bulking Samira', 'Ezreal']","['DieTrying', 'Senna']","['C est Aatroce', 'TahmKench']","['Er1Smrf', 'FiddleSticks']","['KURBAX', 'Irelia']","['imNyTi', 'Kaisa']","['Veszo', 'Thresh']",Victoire des Rouges
3504,"['Gsebbire', 'Aatrox']","['astolfosama69', 'Khazix']","['NìdaIee', 'Nidalee']","['imNyTi', 'Caitlyn']","['azu xunlian', 'Thresh']","['Chupapi Chill', 'Malphite']","['Rayzrak', 'JarvanIV']","['373zhanglhu', 'Sylas']","['Drxzn', 'KogMaw']","['mipnflacido', 'Karma']",Victoire des Bleus
3505,"['TheNamelessMoon', 'Renekton']","['NSR Dalati', 'Talon']","['Serge du 76', 'Azir']","['imNyTi', 'Caitlyn']","['Saruman OP', 'Zyra']","['Fils de Wakz', 'Riven']","['quimgwcs', 'LeeSin']","['GGabz', 'Tryndamere']","['Drxzn', 'KogMaw']","['Negashion', 'Bard']",Victoire des Bleus
3506,"['Sanborns', 'Tryndamere']","['BigPower5', 'RekSai']","['MasterBull3t', 'Anivia']","['imNyTi', 'Caitlyn']","['GdlookinGG4mer', 'Brand']","['Vispellio', 'Lillia']","['StMoret Etonné', 'Udyr']","['d e a m m', 'Viktor']","['EZmachine ', 'Jhin']","['Shinobi San   ', 'Lux']",Victoire des Rouges
3507,"['hemlösknarkare', 'Udyr']","['Bramme', 'Maokai']","['imRealise', 'Ahri']","['happy bush', 'MissFortune']","['MTE Mayxe', 'Blitzcrank']","['ACE Noxian Dream', 'Jax']","['Andrew Tate Fan', 'Sejuani']","['Elefantenklo', 'Fizz']","['imNyTi', 'Kaisa']","['Tramis', 'Renata']",Victoire des Rouges
3508,"['Áakuma', 'Fiora']","['MiawSn', 'RekSai']","['pierrelefou', 'Vladimir']","['Ganbaa', 'Kaisa']","['Śonniko', 'Pyke']","['sexking69', 'Aatrox']","['Twin Masks', 'Kindred']","['MUHAMMED EKKO ', 'Ekko']","['imNyTi', 'Caitlyn']","['cok yetenekliyim', 'Morgana']",Victoire des Bleus
3509,"['Flondavandar', 'Ornn']","['JessezWy', 'Kayn']","['Slippin Jimmÿ', 'Ahri']","['imNyTi', 'Caitlyn']","['cok yetenekliyim', 'Yuumi']","['WFH', 'Warwick']","['miaaaw mormor', 'Diana']","['Tiwua', 'Syndra']","['j1nxy', 'Jinx']","['Zayaa', 'Seraphine']",Victoire des Rouges
3510,"['Dextera Dei', 'MasterYi']","['EBG Zonyc', 'Shyvana']","['uwu Lilith', 'Cassiopeia']","['imNyTi', 'Kaisa']","['Shirebh', 'Bard']","['Baki Jr', 'Darius']","['Bonan420', 'Maokai']","['Dr FiIl', 'Zoe']","['Quaquerquirry', 'Lucian']","['lIlIllIIIl', 'Alistar']",Victoire des Bleus
3511,"['mizuhara chlzuru', 'Aatrox']","['Bshhh', 'Udyr']","['oωzzie', 'Galio']","['Cleanup Crew', 'Jinx']","['Abominatiφn', 'Thresh']","['Fail to Execute', 'Irelia']","['LGgamerx', 'Kayn']","['ó dheas', 'Sylas']","['imNyTi', 'Caitlyn']","['Fear the Harpoon', 'Pyke']",Victoire des Rouges
3512,"['die litt', 'Kled']","['Deeezyy99', 'Warwick']","['GSQ Hellfirebone', 'Viktor']","['federalehood', 'Jhin']","['DeviI Jín', 'Maokai']","['Alexene', 'Aatrox']","['Hi im Soken', 'Shyvana']","['InnZaner', 'Azir']","['imNyTi', 'Kaisa']","['xCh4ks', 'Renata']",Victoire des Bleus
3513,"['Lundar', 'Mordekaiser']","['ghrlm', 'Vi']","['zTokoyami', 'Yasuo']","['imNyTi', 'Jhin']","['Bartender Poro', 'Zyra']","['Turret Hugger', 'Soraka']","['Ornevlaseph', 'RekSai']","['blastoise benson', 'Yone']","['Thomas Whiskey', 'Kaisa']","['G2 Kun Zz', 'Amumu']",Victoire des Rouges
3514,"['Calie', 'Maokai']","['xanhcjnif', 'Taliyah']","['Ie snek', 'Irelia']","['imNyTi', 'Ezreal']","['Reignoνer', 'Twitch']","['sirro0ster', 'Camille']","['haricari', 'Belveth']","['Ginmore', 'Zoe']","['Rumutresk', 'Kaisa']","['yumijestdocipy', 'Blitzcrank']",Victoire des Bleus
3515,"['supertop knives', 'Maokai']","['I am Velcory', 'Ekko']","['wellpl4yed', 'Irelia']","['Yous a ßetª', 'Draven']","['Obamid7', 'Nautilus']","['Ipøte', 'Mordekaiser']","['HeloisepOmT', 'Sejuani']","['Dolomedes', 'Sylas']","['imNyTi', 'Kaisa']","['WhoredonRamsey', 'Blitzcrank']",Victoire des Rouges
3516,"['sandes de cancro', 'Gragas']","['Shaaiur', 'Kayn']","['Rakan Chiro', 'Syndra']","['imNyTi', 'Jhin']","['iTzSmylle', 'Bard']","['Olympıcs', 'Yasuo']","['Arnito', 'Hecarim']","['Shîba', 'Annie']","['save ur time ff', 'Kaisa']","['ιχΘωΘχι', 'Janna']",Victoire des Bleus
3517,"['Mad Duelist', 'DrMundo']","['NoWayItsCip', 'RekSai']","['Cardaillac', 'Karthus']","['imNyTi', 'Kaisa']","['Valter Blanco', 'Janna']","['Bateman IRL', 'Ornn']","['My PIG is HUGE', 'Nunu']","['kame', 'Viktor']","['Quelbarin', 'Twitch']","['Magonualti', 'Yuumi']",Victoire des Bleus
3518,"['Backhunter2', 'Heimerdinger']","['Ivannariel', 'Nidalee']","['Rsealansuk', 'Talon']","['Ugenelellsim', 'Twitch']","['ItsPika', 'Soraka']","['mikazonderstomp', 'Sion']","['Born Like Master', 'MasterYi']","['PπNERO Jr', 'Seraphine']","['imNyTi', 'Sivir']","['Kurein', 'Sona']",Victoire des Bleus
3519,"['Gomatgur', 'Yorick']","['Throchther', 'Diana']","['imNyTi', 'Viktor']","['Heracles8', 'Twitch']","['UgandanShordy', 'TahmKench']","['SirhcEzz', 'Singed']","['Liaanzwaaier', 'Udyr']","['xXxAnnabellexXx', 'Zed']","['THE BATMOBILE', 'Heimerdinger']","['owoAriana', 'Xerath']",Victoire des Bleus
3520,"['im verry lonely', 'Aatrox']","['BUG Mafia', 'Ekko']","['Sωeet Alice', 'Viktor']","['Frangles', 'MissFortune']","['Slikki', 'Renata']","['Hellvista', 'Yone']","['Rulery0u', 'Viego']","['Victorious Death', 'Katarina']","['imNyTi', 'Kaisa']","['Kersían', 'Janna']",Victoire des Bleus
3521,"['Akroxam', 'Sejuani']","['Shacøtte', 'Shaco']","['DangerAttention', 'Akshan']","['durchatmen', 'Jhin']","['Gebuttert', 'Seraphine']","['Valleta', 'Shen']","['GYM MichaCola', 'Kayn']","['forsenPls', 'Malzahar']","['imNyTi', 'Caitlyn']","['the better hαlf', 'Lulu']",Victoire des Rouges
3522,"['BadmanROFLXD', 'Urgot']","['Muted Chat Off', 'Graves']","['Reaktywizacja', 'Akali']","['ImMyth', 'Draven']","['SgtPummeluf', 'Amumu']","['EvelKrøs', 'Mordekaiser']","['Miau at Wuff', 'Nidalee']","['DUKÌ', 'Yasuo']","['imNyTi', 'Caitlyn']","['SprinkIes', 'Soraka']",Victoire des Rouges
3523,"['FurryBoiUwU', 'Ornn']","['The Bęast', 'Rengar']","['Number Fivee', 'Sylas']","['JUST COCO', 'Jhin']","['VV Apath', 'Pyke']","['Xaano', 'Gangplank']","['Star1ess Sea', 'Kindred']","['wii matt', 'Lissandra']","['imNyTi', 'Varus']","['Hoklos', 'Thresh']",Victoire des Rouges
3524,"['AniviaScks', 'Darius']","['hirt', 'Ivern']","['DoGaN4ShAdOw', 'Akali']","['imNyTi', 'Kaisa']","['AlienRatPlayer', 'Ashe']","['Meecowhy', 'Kennen']","['Muffinexplode', 'RekSai']","['Sakamoto kuun ', 'Kayle']","['Śmooth', 'Sivir']","['bard rzeczny', 'Bard']",Victoire des Bleus
3525,"['ImSoNEET', 'Jax']","['Specialking55', 'Ekko']","['Speedù', 'Irelia']","['Mîzo', 'Vayne']","['Ahrìvederci', 'Yuumi']","[' ƒΔßÏδ GΔmÏng', 'Nasus']","['Knaaz', 'Maokai']","['Ferbijs', 'Azir']","['Mr Βaby', 'Kaisa']","['ThESkiNNyOne', 'Pyke']",Victoire des Rouges
3526,"[' ƒΔßÏδ GΔmÏng', 'Nasus']","['Specialking55', 'Ekko']","['Speedù', 'Yasuo']","['MEGADEMILIO', 'Sivir']","['Ahrìvederci', 'Yuumi']","['Raeey', 'Jax']","['ImSoNEET', 'Diana']","['Zephrindongo', 'Yone']","['hacının masterı', 'Samira']","['SKT T1 Pride', 'Nautilus']",Victoire des Bleus
3527,"['BombaINC', 'Urgot']","['ºXD', 'Khazix']","['Nyson', 'Yone']","['Chof', 'Vayne']","['KingExtrm', 'Lulu']","['lqaypfmn', 'Gnar']","['Specialking55', 'Diana']","['agent35', 'Singed']","['Yoshi Lemato', 'Twitch']","['Ahrìvederci', 'Sona']",Victoire des Bleus
3528,"['Uchiha Hun1', 'Shen']","['Specialking55', 'Ekko']","['Jumboseq', 'Yasuo']","['Never Fail', 'Nilah']","['Ahrìvederci', 'Yuumi']","['kilillo', 'Sett']","['Orale', 'Hecarim']","['Lux isnt support', 'Vex']","['SunOmega', 'Tristana']","['Senevad', 'Senna']",Victoire des Bleus
3529,"['Pandarou', 'Gangplank']","['Musannormid', 'Khazix']","['Guide', 'Ahri']","['pyoa', 'Vayne']","['Lelouch9z', 'Xerath']","['Tanjiro lKamado', 'Jax']","['IHWA', 'Viego']","['Teetotheward', 'Sylas']","['Big Barry 00', 'Kaisa']","['C9 Mélenchon', 'Thresh']",Victoire des Bleus
3530,"['Weirdolpommy', 'Ornn']","['Lelouch9z', 'Kayn']","['Steger', 'Syndra']","['EselxOwnZ', 'Kaisa']","['Ranghannor', 'Nautilus']","['solitude', 'Vladimir']","['SHIDOU RYUSEI', 'Kindred']","['Nico Senpaii', 'Lissandra']","['Bennettż', 'Vayne']","['You are my Devil', 'Soraka']",Victoire des Rouges
3531,"['Lelouch9z', 'Diana']","['Slilmon', 'Graves']","['BlanchesOnRkW', 'Sylas']","['Kradornasha', 'Sivir']","['lıa', 'Seraphine']","['koko1018', 'Tryndamere']","['PMA', 'Shyvana']","['16ar', 'Singed']","['Hilal', 'Ashe']","['Sir Benefie', 'Sona']",Victoire des Rouges
3532,"['RafKosz', 'Kaisa']","['Lelouch9z', 'Viego']","['Scaling God', 'Veigar']","['Godguidesme', 'Draven']","['Marcuza1', 'Rell']","['Holmelund', 'Camille']","['GC Jungler 123', 'Shyvana']","['SONAR4', 'Sylas']","['animegirl1', 'Xayah']","['Syhm', 'Ashe']",Victoire des Bleus
3533,"['TheNamelessMoon', 'Fiora']","['F4TIH TERIM', 'Lillia']","['Lelouch9z', 'Irelia']","['Garizanta', 'Ziggs']","['Xnapy fanboi', 'Sona']","['qin shî huang', 'Renekton']","['Serä', 'Hecarim']","['baadoook', 'Fizz']","['Strzelec Bartuś', 'Jinx']","['ShipWithIt', 'Nami']",Victoire des Bleus
3534,"['TheNamelessMoon', 'Fiora']","['S T Δ N K', 'FiddleSticks']","['Lelouch9z', 'Qiyana']","['Zukani', 'Nilah']","['Lawzzz', 'Senna']","['Šerif Alois', 'Aatrox']","['F4TIH TERIM', 'LeeSin']","['DWX', 'Zed']","['Hasκi', 'Seraphine']","['XwpggX', 'Janna']",Victoire des Bleus
3535,"['Only HappY', 'Tryndamere']","['hehe123456', 'Graves']","['Ximonicheria', 'Vladimir']","['LeoXVisa', 'Aphelios']","['S T Δ N K', 'Karma']","['TheNamelessMoon', 'Jax']","['Racuchy ArQuela', 'Khazix']","['Eradjin', 'Yone']","['Lelouch9z', 'Varus']","['Arro13', 'Thresh']",Victoire des Bleus
3536,"['TheNamelessMoon', 'Malphite']","['REMYdonteatPOO', 'Ekko']","['Lelouch9z', 'Zed']","['MehWi', 'MissFortune']","['DNG Pitagoreks', 'Braum']","['Donlavega', 'Jax']","['Racuchy ArQuela', 'Kayn']","['VIKTOR NOT OP', 'Viktor']","['i tested beta', 'Ezreal']","['TwTvSameerGalaxy', 'Yuumi']",Victoire des Bleus
3537,"['Hawk', 'Malphite']","['Lelouch9z', 'Evelynn']","['Pientaszek ŁAAA', 'Zed']","['GEN Ruleft', 'MissFortune']","['LubiéSpać', 'Lux']","['perc 69', 'Shen']","['NYGGA WE MADE IT', 'Belveth']","['SONAR4', 'Akali']","['dramaTFT9', 'Ashe']","['milab', 'Karma']",Victoire des Rouges
3538,"['SLR Showstealer', 'Ornn']","['Lelouch9z', 'MasterYi']","['RBC JTC V2', 'Akali']","['dramaTFT9', 'Kalista']","['milab', 'Thresh']","['Kyου kai', 'Aatrox']","['TOFUTOFUTOFU', 'Rengar']","['MrDMG', 'Viktor']","['Lunar Darkness', 'Caitlyn']","['Xefyst', 'Janna']",Victoire des Bleus
3539,"['TheNamelessMoon', 'Fiora']","['Lelouch9z', 'Graves']","['MagierJo', 'Syndra']","['x4zicke4x', 'Jhin']","['ACE Lightsking', 'Xerath']","['Ephilias', 'Aatrox']","['vKGv', 'Kindred']","['Chocakim', 'Lux']","['Sicksnowy', 'Ezreal']","['The Warder', 'Soraka']",Victoire des Rouges
3540,"['Ohrom', 'Garen']","['Addebuyor', 'Graves']","['XDXDXDasdasd1', 'Kassadin']","['ABER WO BIST DU', 'Ezreal']","['Handdoek35', 'Xerath']","['The Cheeng', 'Maokai']","['leg dich hin', 'Viego']","['Yasai', 'Malzahar']","['Lelouch9z', 'Lucian']","['GeLóng', 'Nami']",Victoire des Bleus
3541,"['FøtelesX', 'Irelia']","['rpkpdxl', 'LeeSin']","['Gerudo VaIIey', 'Syndra']","['GEN Rul3r', 'Ezreal']","['ToTikloT', 'Xerath']","['TheNamelessMoon', 'Camille']","['Lelouch9z', 'Viego']","[' Δscention', 'Vex']","['Teg3z', 'Jhin']","['Sev', 'Pyke']",Victoire des Rouges
3542,"['Csidgeron', 'Irelia']","['Tak', 'Evelynn']","['mamm0n mid acc', 'Sylas']","['Grzxsu', 'Lucian']","['Self Inhibition', 'Nami']","['NyYuanArisa', 'Jayce']","['CN MID KING', 'Kayn']","['Sneens', 'Akali']","['L1te', 'Varus']","['Tushan Honghong', 'Senna']",Victoire des Bleus
3543,"['Csidgeron', 'Mordekaiser']","['Tak', 'Evelynn']","['Lumato Yuzaro', 'Qiyana']","['ChilIax', 'Kaisa']","['Coaal', 'Renata']","['RightHandedMain', 'Poppy']","['Trighter', 'Zac']","['Sneens', 'Viktor']","['Kyrios Noir', 'Ezreal']","['D0ppler', 'Karma']",Victoire des Bleus
3544,"['W3NCY', 'Fiora']","['Synbiöz', 'Viego']","['Sneens', 'Cassiopeia']","['Lindenberg', 'Tristana']","['milenka', 'Lulu']","['foxFIREdesuu', 'Singed']","['AS CodeWar', 'Graves']","['Fofnaid', 'Xerath']","['Lotomoto', 'MissFortune']","['TVplays2', 'Pyke']",Victoire des Bleus
3545,"['HowFarWillIGo', 'Camille']","['Mâster Zêphyr', 'Nocturne']","['Adam dummer HS', 'Ekko']","['Ireallylovedher', 'Draven']","['vk4', 'Nami']","['froy1', 'Rengar']","['Heca Lilia Only', 'Hecarim']","['Sneens', 'Viktor']","['Sismo', 'Nilah']","['perfektion', 'Soraka']",Victoire des Rouges
3546,"['INTrasek', 'Aatrox']","['jpzz', 'FiddleSticks']","['The ThunderIord', 'Yasuo']","['TFT INTERS', 'Xayah']","['Athbi', 'Rakan']","['Mounted Menace', 'Ornn']","['Kaymakchalan', 'Kindred']","['Sneens', 'Cassiopeia']","['NSM Looki', 'Ezreal']","['ShadowCaptain', 'Karma']",Victoire des Bleus
3547,"['Hosimati Suisei', 'Maokai']","['LëFacteur Chance', 'Hecarim']","['Gwalcharon', 'Akali']","['Sneens', 'Kaisa']","['Fire God Brand', 'Swain']","['CoomerGnome', 'Camille']","['daynean', 'Graves']","['supalife', 'Syndra']","['L1te', 'Varus']","['Freaksterrrr', 'Lulu']",Victoire des Bleus
3548,"['ObiKnobi', 'Heimerdinger']","['Zhen De Fan Le', 'Ekko']","['Sneens', 'Viktor']","['Frozen MC', 'Twitch']","['Time of Dying', 'Janna']","['K420Y69SD0GS', 'Riven']","['Slyski', 'Khazix']","['Leer', 'Vladimir']","['PrinCeSsE GrèGÎ', 'DrMundo']","['Vladislavian', 'Karthus']",Victoire des Rouges
3549,"['yc2p', 'Kaisa']","['Ordovis', 'Zed']","['Sneens', 'Viktor']","['Rust Enthusiast', 'Jhin']","['Lσƒı η Cσƒƒee', 'Thresh']","['F Ł O K Y', 'Vayne']","['II Krun II', 'Warwick']","['Sekkσnd', 'Ekko']","['NightMaker', 'Caitlyn']","['TànyaTheMadness', 'Nami']",Victoire des Rouges
3550,"['Plankton Low Top', 'Garen']","['reset 2137', 'Rengar']","['distantwhisper', 'Karma']","['Mikano LFT', 'Aphelios']","['EGIRL DESTROYERR', 'Thresh']","['zCainee', 'Aatrox']","['Vargoths', 'XinZhao']","['Sneens', 'Sylas']","['Konna', 'Ezreal']","['EIMAI O SATANICO', 'Brand']",Victoire des Bleus
3551,"['wadbotORtalent', 'Renekton']","['Bordeo', 'Nunu']","['Sneens', 'Cassiopeia']","['Jackprey', 'Kalista']","['Art of eating', 'Taric']","['Vampir Yunus 36', 'Anivia']","['Șhadow', 'Graves']","['ISSE G', 'Ekko']","['amogglet', 'Twitch']","['Cudå', 'Lulu']",Victoire des Rouges
3552,"['KAI Kunsito', 'Urgot']","['ShaÐow', 'Rengar']","['wyco', 'Zed']","['Sneens', 'Varus']","['Eyüp', 'Morgana']","['BaRDeuh', 'Volibear']","['Șhadow', 'Graves']","['Buszu', 'Ekko']","['SPIKEEEE', 'Jinx']","['jegalèreaupad', 'Karma']",Victoire des Bleus
3553,"['Dyamondis', 'Sona']","['better move', 'Talon']","['Sneens', 'Viktor']","['Lil Kyx', 'Jinx']","['BestSorakaSmurf', 'Soraka']","['Not ZeroOo', 'Graves']","['eain fanboy', 'Karthus']","['4E Atlas', 'Yone']","['LinexXx', 'Ashe']","['Dräco', 'Rell']",Victoire des Rouges
3554,"['Hubisos', 'Camille']","['Brorhe1m', 'Graves']","['Sneens', 'Swain']","['Opa Knackƒaust', 'Ezreal']","['Radíoactive', 'Yuumi']","['TheTryhardTomato', 'Darius']","['Wait Form Pls', 'Diana']","['follow my lead', 'Pyke']","['Alvara Motara', 'MissFortune']","['ordno supp acc', 'Amumu']",Victoire des Bleus
3555,"['OverSharkt', 'Jayce']","['COTT0NPICKER', 'Khazix']","['Hollow Mid', 'Ekko']","['TineX', 'Draven']","['Kamel', 'Lulu']","['Miesmuschel', 'Malphite']","['Jae Seong Won', 'Graves']","['Sneens', 'Leblanc']","['Spartac0uille', 'MissFortune']","['MasnoAbuser', 'Veigar']",Victoire des Rouges
3556,"['Knïka', 'Aatrox']","['Zendo IMT', 'Ekko']","['Sneens', 'Cassiopeia']","['master500', 'Kaisa']","['Scarycrow', 'Amumu']","['Adamelo', 'Mordekaiser']","['Schwartzy', 'RekSai']","['Dùc', 'Sylas']","['Lygez', 'MissFortune']","['Whyx Side', 'Karma']",Victoire des Rouges
3557,"['Rhadamanthe', 'Aatrox']","['738126121', 'XinZhao']","['Nerøø', 'Syndra']","['Orzecz ornn acc', 'Tristana']","['James Ðean', 'Nautilus']","['uncle kreb', 'Rumble']","['Ruin3d King', 'Viego']","['Námari', 'Orianna']","['Sneens', 'Caitlyn']","['AnglizismenHater', 'Senna']",Victoire des Bleus
3558,"['hxrrxw', 'Aatrox']","['superpoile', 'Nocturne']","['Sneens', 'Swain']","['Zerrino', 'Jinx']","['xmweygq', 'Sona']","['Alvke', 'Riven']","['HMPeiWan Milu', 'Talon']","['ME Rapitz', 'Syndra']","['BNAC', 'Jhin']","['Miremengjesi', 'Bard']",Victoire des Rouges
3559,"['WINNER MENTAL', 'Darius']","['Sppearowww', 'Kindred']","['Sneens', 'Cassiopeia']","['Gosberg', 'MissFortune']","['SBR ShenraZ', 'Karma']","['a Iittle story', 'Camille']","['Su 9', 'Viego']","['Vistaro77', 'Azir']","['AffreuxProlapse', 'Ashe']","['morning blues', 'Maokai']",Victoire des Bleus
3560,"['My Mental Is OP', 'Warwick']","['Cavaradossi', 'Qiyana']","['Sneens', 'Viktor']","['kill my sup plz', 'Kaisa']","['morning blues', 'Maokai']","['Radical ByGuntZ', 'Aatrox']","['RafaL0L', 'Taliyah']","['Feng Wangzi', 'Yasuo']","['suicidewhenidie', 'Ezreal']","['Twenty4Tim', 'Bard']",Victoire des Bleus
